Station_ID,Date,Month,Year,Holiday,Weekend,Hour,Temperature,Load
1,29,6,2005,0,0,17,78,301.263
1,29,6,2005,0,0,18,78,323.427
1,29,6,2005,0,0,19,77,329.52
1,29,6,2005,0,0,20,82,316.977
1,29,6,2005,0,0,21,75,296.288
1,29,6,2005,0,0,22,73,292.59
1,29,6,2005,0,0,23,73,260.074
1,29,6,2005,0,0,24,72,215.404
1,30,6,2005,0,0,1,72,179.406
1,30,6,2005,0,0,2,71,157.543
1,30,6,2005,0,0,3,71,143.904
1,30,6,2005,0,0,4,71,135.974
1,30,6,2005,0,0,5,70,132.779
1,30,6,2005,0,0,6,70,143.483
1,30,6,2005,0,0,7,70,158.807
1,30,6,2005,0,0,8,70,172.22
1,30,6,2005,0,0,9,73,186.544
1,30,6,2005,0,0,10,77,216.336
1,30,6,2005,0,0,11,80,251.2
1,30,6,2005,0,0,12,83,285.324
1,30,6,2005,0,0,13,85,315.068
1,30,6,2005,0,0,14,86,336.664
1,30,6,2005,0,0,15,87,353.279
1,30,6,2005,0,0,16,87,365.16
1,30,6,2005,0,0,17,87,374.218
1,30,6,2005,0,0,18,86,380.464
1,30,6,2005,0,0,19,85,375.4
1,30,6,2005,0,0,20,83,357.777
1,30,6,2005,0,0,21,81,341.606
1,30,6,2005,0,0,22,79,333.466
1,30,6,2005,0,0,23,78,295.881
1,30,6,2005,0,0,24,77,246.392
1,1,7,2005,0,0,1,76,207.578
1,1,7,2005,0,0,2,76,182.731
1,1,7,2005,0,0,3,75,166.951
1,1,7,2005,0,0,4,74,155.395
1,1,7,2005,0,0,5,74,150.298
1,1,7,2005,0,0,6,73,157.545
1,1,7,2005,0,0,7,73,169.899
1,1,7,2005,0,0,8,73,185.377
1,1,7,2005,0,0,9,77,206.907
1,1,7,2005,0,0,10,81,238.376
1,1,7,2005,0,0,11,84,270.93
1,1,7,2005,0,0,12,87,305.694
1,1,7,2005,0,0,13,89,334.382
1,1,7,2005,0,0,14,91,356.954
1,1,7,2005,0,0,15,92,373.757
1,1,7,2005,0,0,16,92,380.583
1,1,7,2005,0,0,17,92,372.048
1,1,7,2005,0,0,18,91,361.064
1,1,7,2005,0,0,19,88,333.573
1,1,7,2005,0,0,20,85,300.419
1,1,7,2005,0,0,21,82,281.596
1,1,7,2005,0,0,22,78,273.207
1,1,7,2005,0,0,23,75,246.44
1,1,7,2005,0,0,24,74,211.143
1,2,7,2005,0,1,1,73,178.147
1,2,7,2005,0,1,2,71,156.579
1,2,7,2005,0,1,3,70,143.954
1,2,7,2005,0,1,4,69,134.797
1,2,7,2005,0,1,5,68,130.902
1,2,7,2005,0,1,6,67,131.342
1,2,7,2005,0,1,7,67,132.897
1,2,7,2005,0,1,8,67,147.534
1,2,7,2005,0,1,9,72,176.048
1,2,7,2005,0,1,10,77,208.308
1,2,7,2005,0,1,11,82,241.143
1,2,7,2005,0,1,12,86,273.914
1,2,7,2005,0,1,13,88,297.615
1,2,7,2005,0,1,14,90,318.271
1,2,7,2005,0,1,15,92,334.1
1,2,7,2005,0,1,16,92,342.301
1,2,7,2005,0,1,17,92,349.346
1,2,7,2005,0,1,18,91,347.897
1,2,7,2005,0,1,19,89,332.266
1,2,7,2005,0,1,20,86,314.285
1,2,7,2005,0,1,21,83,295.738
1,2,7,2005,0,1,22,79,287.217
1,2,7,2005,0,1,23,77,260.027
1,2,7,2005,0,1,24,76,226.936
1,3,7,2005,0,1,1,75,194.615
1,3,7,2005,0,1,2,74,170.822
1,3,7,2005,0,1,3,73,154.771
1,3,7,2005,0,1,4,72,144.38
1,3,7,2005,0,1,5,71,138.089
1,3,7,2005,0,1,6,70,135.875
1,3,7,2005,0,1,7,70,135.531
1,3,7,2005,0,1,8,70,154.846
1,3,7,2005,0,1,9,74,188.915
1,3,7,2005,0,1,10,78,215.171
1,3,7,2005,0,1,11,82,225.452
1,3,7,2005,0,1,12,85,232.231
1,3,7,2005,0,1,13,87,238.527
1,3,7,2005,0,1,14,89,245.288
1,3,7,2005,0,1,15,90,257.163
1,3,7,2005,0,1,16,90,270.469
1,3,7,2005,0,1,17,90,275.661
1,3,7,2005,0,1,18,89,273.501
1,3,7,2005,0,1,19,87,263.108
1,3,7,2005,0,1,20,85,251.008
1,3,7,2005,0,1,21,83,242.168
1,3,7,2005,0,1,22,80,237.982
1,3,7,2005,0,1,23,78,222.094
1,3,7,2005,0,1,24,77,196.94
1,4,7,2005,1,0,1,76,170.636
1,4,7,2005,1,0,2,75,153.415
1,4,7,2005,1,0,3,74,142.722
1,4,7,2005,1,0,4,74,136.692
1,4,7,2005,1,0,5,73,133.742
1,4,7,2005,1,0,6,72,134.707
1,4,7,2005,1,0,7,72,138.191
1,4,7,2005,1,0,8,72,150.87
1,4,7,2005,1,0,9,75,171.632
1,4,7,2005,1,0,10,77,199.153
1,4,7,2005,1,0,11,80,225.635
1,4,7,2005,1,0,12,82,249.514
1,4,7,2005,1,0,13,83,272.637
1,4,7,2005,1,0,14,84,287.787
1,4,7,2005,1,0,15,85,309.595
1,4,7,2005,1,0,16,85,327.706
1,4,7,2005,1,0,17,85,340.051
1,4,7,2005,1,0,18,84,345.154
1,4,7,2005,1,0,19,83,337.575
1,4,7,2005,1,0,20,82,319.718
1,4,7,2005,1,0,21,77,298.767
1,4,7,2005,1,0,22,77,281.849
1,4,7,2005,1,0,23,77,261.121
1,4,7,2005,1,0,24,76,230.199
1,5,7,2005,0,0,1,75,196.79
1,5,7,2005,0,0,2,73,174.859
1,5,7,2005,0,0,3,73,159.343
1,5,7,2005,0,0,4,73,151.175
1,5,7,2005,0,0,5,73,148.894
1,5,7,2005,0,0,6,72,155.974
1,5,7,2005,0,0,7,73,168.085
1,5,7,2005,0,0,8,77,179.905
1,5,7,2005,0,0,9,81,196.543
1,5,7,2005,0,0,10,77,225.972
1,5,7,2005,0,0,11,86,260.078
1,5,7,2005,0,0,12,88,290.141
1,5,7,2005,0,0,13,88,318.092
1,5,7,2005,0,0,14,83,338.602
1,5,7,2005,0,0,15,84,353.689
1,5,7,2005,0,0,16,84,369.385
1,5,7,2005,0,0,17,84,381.55
1,5,7,2005,0,0,18,83,373.1
1,5,7,2005,0,0,19,90,360.483
1,5,7,2005,0,0,20,86,341.031
1,5,7,2005,0,0,21,79,321.745
1,5,7,2005,0,0,22,78,313.266
1,5,7,2005,0,0,23,77,275.73
1,5,7,2005,0,0,24,76,229.38
1,6,7,2005,0,0,1,75,193.843
1,6,7,2005,0,0,2,75,173.132
1,6,7,2005,0,0,3,74,159.935
1,6,7,2005,0,0,4,74,151.007
1,6,7,2005,0,0,5,74,146.495
1,6,7,2005,0,0,6,73,154.162
1,6,7,2005,0,0,7,73,167.093
1,6,7,2005,0,0,8,73,180.033
1,6,7,2005,0,0,9,76,197.696
1,6,7,2005,0,0,10,80,225.317
1,6,7,2005,0,0,11,84,250.617
1,6,7,2005,0,0,12,86,281.097
1,6,7,2005,0,0,13,88,309.11
1,6,7,2005,0,0,14,90,325.323
1,6,7,2005,0,0,15,91,337.011
1,6,7,2005,0,0,16,91,337.05
1,6,7,2005,0,0,17,91,332.601
1,6,7,2005,0,0,18,90,332.933
1,6,7,2005,0,0,19,88,335.715
1,6,7,2005,0,0,20,86,320.33
1,6,7,2005,0,0,21,83,309.194
1,6,7,2005,0,0,22,81,302.507
1,6,7,2005,0,0,23,79,269.596
1,6,7,2005,0,0,24,78,225.001
1,7,7,2005,0,0,1,77,190.85
1,7,7,2005,0,0,2,76,169.442
1,7,7,2005,0,0,3,75,155.481
1,7,7,2005,0,0,4,75,149.305
1,7,7,2005,0,0,5,74,147.047
1,7,7,2005,0,0,6,73,155.028
1,7,7,2005,0,0,7,73,171.24
1,7,7,2005,0,0,8,73,181.631
1,7,7,2005,0,0,9,76,189.495
1,7,7,2005,0,0,10,80,206.957
1,7,7,2005,0,0,11,83,231.804
1,7,7,2005,0,0,12,86,263.419
1,7,7,2005,0,0,13,88,283.824
1,7,7,2005,0,0,14,89,297.151
1,7,7,2005,0,0,15,90,301.502
1,7,7,2005,0,0,16,90,288.876
1,7,7,2005,0,0,17,90,273.114
1,7,7,2005,0,0,18,89,267.356
1,7,7,2005,0,0,19,87,273.126
1,7,7,2005,0,0,20,84,272.326
1,7,7,2005,0,0,21,81,261.601
1,7,7,2005,0,0,22,77,255.18
1,7,7,2005,0,0,23,75,228.772
1,7,7,2005,0,0,24,74,192.545
1,8,7,2005,0,0,1,73,165.271
1,8,7,2005,0,0,2,72,145.561
1,8,7,2005,0,0,3,71,133.768
1,8,7,2005,0,0,4,70,126.991
1,8,7,2005,0,0,5,69,126.022
1,8,7,2005,0,0,6,68,133.715
1,8,7,2005,0,0,7,68,147.211
1,8,7,2005,0,0,8,68,160.802
1,8,7,2005,0,0,9,72,178.392
1,8,7,2005,0,0,10,77,197.184
1,8,7,2005,0,0,11,81,215.897
1,8,7,2005,0,0,12,84,235.003
1,8,7,2005,0,0,13,87,251.078
1,8,7,2005,0,0,14,89,268.25
1,8,7,2005,0,0,15,90,283.541
1,8,7,2005,0,0,16,90,298.079
1,8,7,2005,0,0,17,90,309.836
1,8,7,2005,0,0,18,89,318.889
1,8,7,2005,0,0,19,87,315.563
1,8,7,2005,0,0,20,84,296.927
1,8,7,2005,0,0,21,81,274.496
1,8,7,2005,0,0,22,77,269.101
1,8,7,2005,0,0,23,75,241.024
1,8,7,2005,0,0,24,74,203.971
1,9,7,2005,0,1,1,73,169.951
1,9,7,2005,0,1,2,72,147.706
1,9,7,2005,0,1,3,71,133.596
1,9,7,2005,0,1,4,70,125.297
1,9,7,2005,0,1,5,69,120.88
1,9,7,2005,0,1,6,68,121.362
1,9,7,2005,0,1,7,68,122.404
1,9,7,2005,0,1,8,68,139.895
1,9,7,2005,0,1,9,71,172.532
1,9,7,2005,0,1,10,75,208.834
1,9,7,2005,0,1,11,79,242.717
1,9,7,2005,0,1,12,81,276.838
1,9,7,2005,0,1,13,83,304.136
1,9,7,2005,0,1,14,85,327.014
1,9,7,2005,0,1,15,86,343.604
1,9,7,2005,0,1,16,86,357.821
1,9,7,2005,0,1,17,86,364.06
1,9,7,2005,0,1,18,85,364.389
1,9,7,2005,0,1,19,84,349.446
1,9,7,2005,0,1,20,81,325.706
1,9,7,2005,0,1,21,79,304.384
1,9,7,2005,0,1,22,76,293.952
1,9,7,2005,0,1,23,75,263.22
1,9,7,2005,0,1,24,74,223.471
1,10,7,2005,0,1,1,73,188.475
1,10,7,2005,0,1,2,72,163.207
1,10,7,2005,0,1,3,71,147.94
1,10,7,2005,0,1,4,71,137.997
1,10,7,2005,0,1,5,70,131.764
1,10,7,2005,0,1,6,69,129.984
1,10,7,2005,0,1,7,69,129.675
1,10,7,2005,0,1,8,69,147.684
1,10,7,2005,0,1,9,73,181.327
1,10,7,2005,0,1,10,77,211.7
1,10,7,2005,0,1,11,81,240.894
1,10,7,2005,0,1,12,84,270.679
1,10,7,2005,0,1,13,86,301.664
1,10,7,2005,0,1,14,88,326.828
1,10,7,2005,0,1,15,89,343.349
1,10,7,2005,0,1,16,89,353.518
1,10,7,2005,0,1,17,89,357.986
1,10,7,2005,0,1,18,88,355.337
1,10,7,2005,0,1,19,87,344.053
1,10,7,2005,0,1,20,84,325.388
1,10,7,2005,0,1,21,82,310.07
1,10,7,2005,0,1,22,79,301.127
1,10,7,2005,0,1,23,77,263.816
1,10,7,2005,0,1,24,76,220.792
1,11,7,2005,0,0,1,76,186.78
1,11,7,2005,0,0,2,75,166.863
1,11,7,2005,0,0,3,74,154.652
1,11,7,2005,0,0,4,74,148.195
1,11,7,2005,0,0,5,73,147.632
1,11,7,2005,0,0,6,72,158.553
1,11,7,2005,0,0,7,72,174.913
1,11,7,2005,0,0,8,72,186.174
1,11,7,2005,0,0,9,75,194.297
1,11,7,2005,0,0,10,78,210.168
1,11,7,2005,0,0,11,81,232.597
1,11,7,2005,0,0,12,84,257.344
1,11,7,2005,0,0,13,86,279.942
1,11,7,2005,0,0,14,87,297.092
1,11,7,2005,0,0,15,88,310.342
1,11,7,2005,0,0,16,88,318.782
1,11,7,2005,0,0,17,88,332.657
1,11,7,2005,0,0,18,87,341.652
1,11,7,2005,0,0,19,86,337.276
1,11,7,2005,0,0,20,85,326.122
1,11,7,2005,0,0,21,82,315.163
1,11,7,2005,0,0,22,80,307.498
1,11,7,2005,0,0,23,79,273.307
1,11,7,2005,0,0,24,78,229.948
1,12,7,2005,0,0,1,78,197.369
1,12,7,2005,0,0,2,77,177.767
1,12,7,2005,0,0,3,77,166.608
1,12,7,2005,0,0,4,76,160.991
1,12,7,2005,0,0,5,76,160.668
1,12,7,2005,0,0,6,75,171.622
1,12,7,2005,0,0,7,75,189.026
1,12,7,2005,0,0,8,75,199.199
1,12,7,2005,0,0,9,77,204.631
1,12,7,2005,0,0,10,80,223.728
1,12,7,2005,0,0,11,82,253.562
1,12,7,2005,0,0,12,84,285.712
1,12,7,2005,0,0,13,85,312.104
1,12,7,2005,0,0,14,86,332.43
1,12,7,2005,0,0,15,87,349.477
1,12,7,2005,0,0,16,87,366.314
1,12,7,2005,0,0,17,87,381.699
1,12,7,2005,0,0,18,86,393.577
1,12,7,2005,0,0,19,85,390.653
1,12,7,2005,0,0,20,84,365.408
1,12,7,2005,0,0,21,82,350.138
1,12,7,2005,0,0,22,80,340.543
1,12,7,2005,0,0,23,79,298.656
1,12,7,2005,0,0,24,78,250.266
1,13,7,2005,0,0,1,78,211.513
1,13,7,2005,0,0,2,77,187.264
1,13,7,2005,0,0,3,77,172.572
1,13,7,2005,0,0,4,76,163.965
1,13,7,2005,0,0,5,76,160.456
1,13,7,2005,0,0,6,75,169.42
1,13,7,2005,0,0,7,75,183.538
1,13,7,2005,0,0,8,75,194.364
1,13,7,2005,0,0,9,78,206.814
1,13,7,2005,0,0,10,82,232.095
1,13,7,2005,0,0,11,85,261.924
1,13,7,2005,0,0,12,88,285.934
1,13,7,2005,0,0,13,90,312.707
1,13,7,2005,0,0,14,92,332.259
1,13,7,2005,0,0,15,93,349.73
1,13,7,2005,0,0,16,86,358.425
1,13,7,2005,0,0,17,87,340.519
1,13,7,2005,0,0,18,79,330.62
1,13,7,2005,0,0,19,77,314.395
1,13,7,2005,0,0,20,76,294.543
1,13,7,2005,0,0,21,75,284.126
1,13,7,2005,0,0,22,80,280.465
1,13,7,2005,0,0,23,77,248.547
1,13,7,2005,0,0,24,76,206.93
1,14,7,2005,0,0,1,75,175.199
1,14,7,2005,0,0,2,74,156.35
1,14,7,2005,0,0,3,73,146.724
1,14,7,2005,0,0,4,72,140.714
1,14,7,2005,0,0,5,71,140.049
1,14,7,2005,0,0,6,70,151.081
1,14,7,2005,0,0,7,70,169.608
1,14,7,2005,0,0,8,70,178.266
1,14,7,2005,0,0,9,74,183.361
1,14,7,2005,0,0,10,78,194.938
1,14,7,2005,0,0,11,82,208.153
1,14,7,2005,0,0,12,86,227.319
1,14,7,2005,0,0,13,88,248.454
1,14,7,2005,0,0,14,90,267.92
1,14,7,2005,0,0,15,91,287.255
1,14,7,2005,0,0,16,91,311.198
1,14,7,2005,0,0,17,91,328.876
1,14,7,2005,0,0,18,90,342.105
1,14,7,2005,0,0,19,88,337.424
1,14,7,2005,0,0,20,85,317.298
1,14,7,2005,0,0,21,82,304.796
1,14,7,2005,0,0,22,79,297.708
1,14,7,2005,0,0,23,77,263.351
1,14,7,2005,0,0,24,75,219.294
1,15,7,2005,0,0,1,75,184.561
1,15,7,2005,0,0,2,74,163.37
1,15,7,2005,0,0,3,73,150.68
1,15,7,2005,0,0,4,72,143.456
1,15,7,2005,0,0,5,71,141.978
1,15,7,2005,0,0,6,70,151.271
1,15,7,2005,0,0,7,70,167.431
1,15,7,2005,0,0,8,70,177.49
1,15,7,2005,0,0,9,72,185.146
1,15,7,2005,0,0,10,75,202.247
1,15,7,2005,0,0,11,78,228.224
1,15,7,2005,0,0,12,80,258.153
1,15,7,2005,0,0,13,82,285.681
1,15,7,2005,0,0,14,83,302.349
1,15,7,2005,0,0,15,84,330.707
1,15,7,2005,0,0,16,84,345.663
1,15,7,2005,0,0,17,84,359.432
1,15,7,2005,0,0,18,83,367.686
1,15,7,2005,0,0,19,82,361.031
1,15,7,2005,0,0,20,80,340.352
1,15,7,2005,0,0,21,78,318.019
1,15,7,2005,0,0,22,76,310.242
1,15,7,2005,0,0,23,75,281.693
1,15,7,2005,0,0,24,74,242.65
1,16,7,2005,0,1,1,74,209.035
1,16,7,2005,0,1,2,73,185.358
1,16,7,2005,0,1,3,73,168.703
1,16,7,2005,0,1,4,72,158.369
1,16,7,2005,0,1,5,72,152.53
1,16,7,2005,0,1,6,71,152.711
1,16,7,2005,0,1,7,71,154.725
1,16,7,2005,0,1,8,71,168.314
1,16,7,2005,0,1,9,74,197.851
1,16,7,2005,0,1,10,78,230.186
1,16,7,2005,0,1,11,81,259.576
1,16,7,2005,0,1,12,84,290.289
1,16,7,2005,0,1,13,86,313.675
1,16,7,2005,0,1,14,87,334.036
1,16,7,2005,0,1,15,88,347.131
1,16,7,2005,0,1,16,88,355.46
1,16,7,2005,0,1,17,88,358.218
1,16,7,2005,0,1,18,87,356.463
1,16,7,2005,0,1,19,86,345.367
1,16,7,2005,0,1,20,84,324.453
1,16,7,2005,0,1,21,82,307.534
1,16,7,2005,0,1,22,79,302.931
1,16,7,2005,0,1,23,78,275.735
1,16,7,2005,0,1,24,77,239.997
1,17,7,2005,0,1,1,76,207.378
1,17,7,2005,0,1,2,76,186.041
1,17,7,2005,0,1,3,75,170.746
1,17,7,2005,0,1,4,74,160.475
1,17,7,2005,0,1,5,74,154.645
1,17,7,2005,0,1,6,73,152.31
1,17,7,2005,0,1,7,73,152.597
1,17,7,2005,0,1,8,73,172.477
1,17,7,2005,0,1,9,76,215.449
1,17,7,2005,0,1,10,79,260.036
1,17,7,2005,0,1,11,82,291.244
1,17,7,2005,0,1,12,85,319.118
1,17,7,2005,0,1,13,87,344.733
1,17,7,2005,0,1,14,88,365.516
1,17,7,2005,0,1,15,89,380.716
1,17,7,2005,0,1,16,89,389.171
1,17,7,2005,0,1,17,89,392.895
1,17,7,2005,0,1,18,88,395.863
1,17,7,2005,0,1,19,87,392.982
1,17,7,2005,0,1,20,85,375.647
1,17,7,2005,0,1,21,83,355.2
1,17,7,2005,0,1,22,80,344.687
1,17,7,2005,0,1,23,79,304.294
1,17,7,2005,0,1,24,78,256.457
1,18,7,2005,0,0,1,77,219.178
1,18,7,2005,0,0,2,77,195.869
1,18,7,2005,0,0,3,76,180.96
1,18,7,2005,0,0,4,75,170.455
1,18,7,2005,0,0,5,75,167.275
1,18,7,2005,0,0,6,74,174.24
1,18,7,2005,0,0,7,74,186.362
1,18,7,2005,0,0,8,74,199.254
1,18,7,2005,0,0,9,76,220.027
1,18,7,2005,0,0,10,79,244.921
1,18,7,2005,0,0,11,82,279.725
1,18,7,2005,0,0,12,84,316.453
1,18,7,2005,0,0,13,86,348.705
1,18,7,2005,0,0,14,87,370.106
1,18,7,2005,0,0,15,88,386.912
1,18,7,2005,0,0,16,88,396.348
1,18,7,2005,0,0,17,88,392.27
1,18,7,2005,0,0,18,87,387.023
1,18,7,2005,0,0,19,86,384.719
1,18,7,2005,0,0,20,84,369.563
1,18,7,2005,0,0,21,81,351.628
1,18,7,2005,0,0,22,79,338.977
1,18,7,2005,0,0,23,79,296.077
1,18,7,2005,0,0,24,78,246.848
1,19,7,2005,0,0,1,77,209.517
1,19,7,2005,0,0,2,75,186.626
1,19,7,2005,0,0,3,74,171.713
1,19,7,2005,0,0,4,74,162.005
1,19,7,2005,0,0,5,73,159.116
1,19,7,2005,0,0,6,72,168.209
1,19,7,2005,0,0,7,73,181.874
1,19,7,2005,0,0,8,77,194.347
1,19,7,2005,0,0,9,81,212.33
1,19,7,2005,0,0,10,84,242.85
1,19,7,2005,0,0,11,86,281.477
1,19,7,2005,0,0,12,90,319.962
1,19,7,2005,0,0,13,91,352.359
1,19,7,2005,0,0,14,91,375.127
1,19,7,2005,0,0,15,95,391.883
1,19,7,2005,0,0,16,90,400.965
1,19,7,2005,0,0,17,93,406.763
1,19,7,2005,0,0,18,91,417.912
1,19,7,2005,0,0,19,92,405.542
1,19,7,2005,0,0,20,88,384.989
1,19,7,2005,0,0,21,84,363.586
1,19,7,2005,0,0,22,81,345.62
1,19,7,2005,0,0,23,79,302.84
1,19,7,2005,0,0,24,78,255.731
1,20,7,2005,0,0,1,77,219.148
1,20,7,2005,0,0,2,76,195.438
1,20,7,2005,0,0,3,76,180.462
1,20,7,2005,0,0,4,75,171.375
1,20,7,2005,0,0,5,74,167.206
1,20,7,2005,0,0,6,73,174.627
1,20,7,2005,0,0,7,73,187.192
1,20,7,2005,0,0,8,73,195.793
1,20,7,2005,0,0,9,77,213.639
1,20,7,2005,0,0,10,81,242.615
1,20,7,2005,0,0,11,86,279.147
1,20,7,2005,0,0,12,89,314.613
1,20,7,2005,0,0,13,92,344.491
1,20,7,2005,0,0,14,94,367.098
1,20,7,2005,0,0,15,95,382.737
1,20,7,2005,0,0,16,95,394.414
1,20,7,2005,0,0,17,95,403.644
1,20,7,2005,0,0,18,94,410.617
1,20,7,2005,0,0,19,92,400.28
1,20,7,2005,0,0,20,89,372.062
1,20,7,2005,0,0,21,85,345.424
1,20,7,2005,0,0,22,82,335.89
1,20,7,2005,0,0,23,80,298.384
1,20,7,2005,0,0,24,79,249.827
1,21,7,2005,0,0,1,78,213.76
1,21,7,2005,0,0,2,77,190.604
1,21,7,2005,0,0,3,76,175.984
1,21,7,2005,0,0,4,75,167.943
1,21,7,2005,0,0,5,74,164.789
1,21,7,2005,0,0,6,73,172.49
1,21,7,2005,0,0,7,73,186.091
1,21,7,2005,0,0,8,73,198.969
1,21,7,2005,0,0,9,76,219.57
1,21,7,2005,0,0,10,80,252.408
1,21,7,2005,0,0,11,84,290.967
1,21,7,2005,0,0,12,87,327.87
1,21,7,2005,0,0,13,89,356.775
1,21,7,2005,0,0,14,91,371.11
1,21,7,2005,0,0,15,92,377.503
1,21,7,2005,0,0,16,92,385.241
1,21,7,2005,0,0,17,92,393.585
1,21,7,2005,0,0,18,91,405.646
1,21,7,2005,0,0,19,89,401.315
1,21,7,2005,0,0,20,87,379.356
1,21,7,2005,0,0,21,84,354.086
1,21,7,2005,0,0,22,81,342.601
1,21,7,2005,0,0,23,79,302.319
1,21,7,2005,0,0,24,78,254.058
1,22,7,2005,0,0,1,77,217.306
1,22,7,2005,0,0,2,76,194.342
1,22,7,2005,0,0,3,76,178.473
1,22,7,2005,0,0,4,75,168.123
1,22,7,2005,0,0,5,74,163.611
1,22,7,2005,0,0,6,73,170.658
1,22,7,2005,0,0,7,73,183.041
1,22,7,2005,0,0,8,73,195.773
1,22,7,2005,0,0,9,76,215.163
1,22,7,2005,0,0,10,81,245.565
1,22,7,2005,0,0,11,85,283.224
1,22,7,2005,0,0,12,88,319.872
1,22,7,2005,0,0,13,91,352.004
1,22,7,2005,0,0,14,93,374.828
1,22,7,2005,0,0,15,94,392.58
1,22,7,2005,0,0,16,94,400.098
1,22,7,2005,0,0,17,94,390.406
1,22,7,2005,0,0,18,93,362.259
1,22,7,2005,0,0,19,91,338.704
1,22,7,2005,0,0,20,88,316.978
1,22,7,2005,0,0,21,84,302.06
1,22,7,2005,0,0,22,81,293.858
1,22,7,2005,0,0,23,79,265.985
1,22,7,2005,0,0,24,78,232.557
1,23,7,2005,0,1,1,77,200.611
1,23,7,2005,0,1,2,76,178.591
1,23,7,2005,0,1,3,75,162.969
1,23,7,2005,0,1,4,74,154.5
1,23,7,2005,0,1,5,73,149.143
1,23,7,2005,0,1,6,72,149.224
1,23,7,2005,0,1,7,72,150.669
1,23,7,2005,0,1,8,72,166.342
1,23,7,2005,0,1,9,75,202.502
1,23,7,2005,0,1,10,80,241.567
1,23,7,2005,0,1,11,84,280.751
1,23,7,2005,0,1,12,87,316.335
1,23,7,2005,0,1,13,90,345.657
1,23,7,2005,0,1,14,92,367.844
1,23,7,2005,0,1,15,93,383.87
1,23,7,2005,0,1,16,93,396.775
1,23,7,2005,0,1,17,93,406.321
1,23,7,2005,0,1,18,92,407.657
1,23,7,2005,0,1,19,90,395.733
1,23,7,2005,0,1,20,87,369.907
1,23,7,2005,0,1,21,83,342.806
1,23,7,2005,0,1,22,79,326.818
1,23,7,2005,0,1,23,77,289.48
1,23,7,2005,0,1,24,76,246.38
1,24,7,2005,0,1,1,75,209.263
1,24,7,2005,0,1,2,74,182.266
1,24,7,2005,0,1,3,73,163.487
1,24,7,2005,0,1,4,72,151.34
1,24,7,2005,0,1,5,71,143.804
1,24,7,2005,0,1,6,70,141.29
1,24,7,2005,0,1,7,70,139.974
1,24,7,2005,0,1,8,70,158.313
1,24,7,2005,0,1,9,74,198.143
1,24,7,2005,0,1,10,79,234.388
1,24,7,2005,0,1,11,84,261.127
1,24,7,2005,0,1,12,88,289.528
1,24,7,2005,0,1,13,91,319.145
1,24,7,2005,0,1,14,93,340.458
1,24,7,2005,0,1,15,95,352.266
1,24,7,2005,0,1,16,95,363.885
1,24,7,2005,0,1,17,95,373.593
1,24,7,2005,0,1,18,94,378.583
1,24,7,2005,0,1,19,92,372.475
1,24,7,2005,0,1,20,89,352.496
1,24,7,2005,0,1,21,85,334.614
1,24,7,2005,0,1,22,81,322.741
1,24,7,2005,0,1,23,79,281.074
1,24,7,2005,0,1,24,78,233.467
1,25,7,2005,0,0,1,77,196.47
1,25,7,2005,0,0,2,76,174.01
1,25,7,2005,0,0,3,75,159.395
1,25,7,2005,0,0,4,74,149.817
1,25,7,2005,0,0,5,73,146.71
1,25,7,2005,0,0,6,72,156.472
1,25,7,2005,0,0,7,72,172.719
1,25,7,2005,0,0,8,72,183.516
1,25,7,2005,0,0,9,76,202.2
1,25,7,2005,0,0,10,81,233.932
1,25,7,2005,0,0,11,85,274.568
1,25,7,2005,0,0,12,89,315.952
1,25,7,2005,0,0,13,92,352.254
1,25,7,2005,0,0,14,93,379.916
1,25,7,2005,0,0,15,95,401.813
1,25,7,2005,0,0,16,95,420.157
1,25,7,2005,0,0,17,95,436.672
1,25,7,2005,0,0,18,93,447.68
1,25,7,2005,0,0,19,91,447.119
1,25,7,2005,0,0,20,88,430.083
1,25,7,2005,0,0,21,85,412.137
1,25,7,2005,0,0,22,81,399.69
1,25,7,2005,0,0,23,79,351.845
1,25,7,2005,0,0,24,77,298.658
1,26,7,2005,0,0,1,76,256.852
1,26,7,2005,0,0,2,75,229.455
1,26,7,2005,0,0,3,74,210.234
1,26,7,2005,0,0,4,73,196.388
1,26,7,2005,0,0,5,72,190.182
1,26,7,2005,0,0,6,71,195.347
1,26,7,2005,0,0,7,71,206.152
1,26,7,2005,0,0,8,71,215.466
1,26,7,2005,0,0,9,75,235.151
1,26,7,2005,0,0,10,80,269.44
1,26,7,2005,0,0,11,85,311.126
1,26,7,2005,0,0,12,89,353.622
1,26,7,2005,0,0,13,92,387.95
1,26,7,2005,0,0,14,94,413.698
1,26,7,2005,0,0,15,96,431.629
1,26,7,2005,0,0,16,96,446.556
1,26,7,2005,0,0,17,96,459.366
1,26,7,2005,0,0,18,95,466.063
1,26,7,2005,0,0,19,93,462.864
1,26,7,2005,0,0,20,91,442.944
1,26,7,2005,0,0,21,90,424.337
1,26,7,2005,0,0,22,90,411.017
1,26,7,2005,0,0,23,88,365.541
1,26,7,2005,0,0,24,86,312.742
1,27,7,2005,0,0,1,84,270.497
1,27,7,2005,0,0,2,84,241.965
1,27,7,2005,0,0,3,81,221.408
1,27,7,2005,0,0,4,81,206.59
1,27,7,2005,0,0,5,81,197.111
1,27,7,2005,0,0,6,81,201.889
1,27,7,2005,0,0,7,79,212.679
1,27,7,2005,0,0,8,82,222.24
